1.21, 2.74, 1.70|1.21, 2.74, 1.70
1.18, 2.76, 1.77|1.19, 2.76, 1.72
1.20, 2.74, 1.75|1.19, 2.74, 1.73
1.20, 2.73, 1.72|1.20, 2.74, 1.73
1.20, 2.73, 1.71|1.21, 2.74, 1.73
1.21, 2.71, 1.68|1.21, 2.72, 1.72
1.19, 2.75, 1.77|1.21, 2.74, 1.73
1.19, 2.73, 1.72|1.21, 2.74, 1.73
1.17, 2.76, 1.82|1.20, 2.76, 1.75
1.18, 2.75, 1.76|1.19, 2.77, 1.75
1.19, 2.74, 1.76|1.19, 2.76, 1.76
1.20, 2.73, 1.75|1.20, 2.76, 1.76
1.17, 2.73, 1.82|1.19, 2.76, 1.77
1.19, 2.72, 1.76|1.19, 2.75, 1.77
1.19, 2.72, 1.74|1.19, 2.74, 1.78
1.21, 2.73, 1.73|1.20, 2.74, 1.77
1.22, 2.72, 1.70|1.21, 2.74, 1.77
1.22, 2.72, 1.69|1.21, 2.74, 1.76
1.21, 2.73, 1.72|1.21, 2.74, 1.76
1.21, 2.73, 1.74|1.22, 2.74, 1.76
1.21, 2.73, 1.72|1.22, 2.74, 1.75
1.21, 2.73, 1.73|1.22, 2.74, 1.75
1.24, 2.70, 1.65|1.22, 2.73, 1.73
1.23, 2.69, 1.65|1.23, 2.72, 1.72
1.23, 2.69, 1.66|1.23, 2.71, 1.71
1.23, 2.69, 1.66|1.24, 2.70, 1.70
1.23, 2.71, 1.66|1.24, 2.70, 1.69
1.23, 2.70, 1.65|1.24, 2.70, 1.68
1.20, 2.70, 1.74|1.23, 2.70, 1.69
1.20, 2.68, 1.72|1.23, 2.69, 1.69
1.21, 2.69, 1.70|1.23, 2.69, 1.69
1.22, 2.69, 1.68|1.24, 2.69, 1.69
1.19, 2.74, 1.77|1.24, 2.70, 1.70
1.19, 2.73, 1.75|1.23, 2.71, 1.70
1.20, 2.72, 1.71|1.23, 2.71, 1.70
1.21, 2.69, 1.62|1.23, 2.70, 1.69
1.20, 2.70, 1.65|1.22, 2.70, 1.68
1.21, 2.67, 1.59|1.22, 2.69, 1.67
1.18, 2.71, 1.70|1.21, 2.71, 1.67
1.20, 2.68, 1.61|1.21, 2.71, 1.66
1.23, 2.63, 1.55|1.21, 2.68, 1.64
1.20, 2.64, 1.65|1.20, 2.66, 1.64
1.22, 2.60, 1.59|1.21, 2.63, 1.63
1.26, 2.57, 1.55|1.22, 2.59, 1.61
1.27, 2.54, 1.57|1.23, 2.56, 1.60
1.29, 2.51, 1.55|1.24, 2.53, 1.59
1.30, 2.48, 1.54|1.26, 2.50, 1.58
1.32, 2.45, 1.51|1.28, 2.47, 1.56
1.34, 2.44, 1.51|1.30, 2.44, 1.55
1.35, 2.42, 1.50|1.32, 2.42, 1.53
1.33, 2.38, 1.51|1.34, 2.39, 1.52
1.34, 2.34, 1.51|1.35, 2.35, 1.51
1.33, 2.32, 1.52|1.35, 2.32, 1.50
1.32, 2.28, 1.52|1.35, 2.28, 1.50
1.31, 2.24, 1.55|1.34, 2.24, 1.49
1.31, 2.21, 1.59|1.33, 2.21, 1.50
1.31, 2.16, 1.58|1.33, 2.17, 1.50
1.33, 2.12, 1.56|1.33, 2.12, 1.50
1.35, 2.07, 1.56|1.33, 2.08, 1.50
1.32, 2.06, 1.63|1.32, 2.05, 1.50
1.32, 2.01, 1.66|1.32, 2.02, 1.51
1.34, 1.96, 1.64|1.32, 1.98, 1.52
1.35, 1.90, 1.64|1.33, 1.92, 1.53
1.33, 1.87, 1.65|1.33, 1.87, 1.54
1.34, 1.81, 1.66|1.33, 1.82, 1.55
1.33, 1.80, 1.71|1.34, 1.78, 1.56
1.32, 1.79, 1.79|1.34, 1.76, 1.59
1.29, 1.75, 1.87|1.33, 1.74, 1.61
1.27, 1.73, 1.88|1.32, 1.72, 1.64
1.26, 1.68, 1.87|1.31, 1.69, 1.67
1.25, 1.65, 1.88|1.30, 1.65, 1.69
1.24, 1.62, 1.86|1.28, 1.62, 1.71
1.22, 1.59, 1.89|1.26, 1.59, 1.74
1.22, 1.54, 1.89|1.24, 1.54, 1.76
1.22, 1.49, 1.89|1.23, 1.50, 1.78
1.23, 1.47, 1.94|1.21, 1.47, 1.80
1.24, 1.44, 1.96|1.21, 1.44, 1.82
1.25, 1.39, 1.95|1.21, 1.40, 1.85
1.24, 1.35, 1.92|1.21, 1.36, 1.86
1.27, 1.33, 1.98|1.22, 1.33, 1.88
1.27, 1.29, 2.00|1.23, 1.29, 1.91
1.26, 1.25, 1.96|1.23, 1.25, 1.92
1.27, 1.21, 1.91|1.24, 1.21, 1.93
1.28, 1.20, 1.89|1.25, 1.18, 1.94
1.30, 1.17, 1.89|1.27, 1.16, 1.95
1.31, 1.13, 1.88|1.29, 1.13, 1.95
1.32, 1.09, 1.87|1.30, 1.10, 1.96
1.36, 1.07, 1.96|1.33, 1.07, 1.97
1.26, 0.95, 1.77|1.32, 0.99, 1.96
1.26, 0.93, 1.75|1.32, 0.94, 1.96
1.22, 0.91, 1.71|1.29, 0.91, 1.95
1.25, 0.87, 1.77|1.28, 0.87, 1.94
1.28, 0.84, 1.87|1.28, 0.83, 1.95
1.30, 0.81, 1.87|1.28, 0.80, 1.95
1.29, 0.77, 1.85|1.28, 0.77, 1.95
1.32, 0.74, 1.95|1.28, 0.74, 1.96
1.32, 0.70, 2.00|1.28, 0.70, 1.97
1.35, 0.67, 2.04|1.29, 0.67, 1.99
1.34, 0.64, 2.00|1.29, 0.64, 2.00
1.37, 0.62, 1.88|1.29, 0.62, 2.00
1.37, 0.58, 1.88|1.30, 0.58, 2.00
1.41, 0.52, 2.01|1.32, 0.52, 2.01
1.44, 0.47, 2.08|1.35, 0.47, 2.03
1.46, 0.43, 2.09|1.37, 0.42, 2.04
1.49, 0.41, 2.12|1.41, 0.39, 2.06
1.53, 0.38, 2.12|1.46, 0.37, 2.08
1.54, 0.35, 2.12|1.49, 0.34, 2.09
1.58, 0.31, 2.19|1.54, 0.30, 2.11
1.58, 0.25, 2.19|1.57, 0.26, 2.13
1.60, 0.22, 2.24|1.60, 0.22, 2.15
1.62, 0.21, 2.23|1.63, 0.20, 2.17
1.64, 0.22, 2.25|1.65, 0.20, 2.19
1.60, 0.22, 2.12|1.65, 0.20, 2.20
1.66, 0.24, 2.14|1.67, 0.23, 2.20
1.63, 0.24, 2.07|1.67, 0.23, 2.21
1.68, 0.25, 2.09|1.69, 0.24, 2.21
1.68, 0.26, 2.01|1.71, 0.25, 2.21
1.70, 0.27, 1.99|1.73, 0.26, 2.21
1.71, 0.29, 1.93|1.74, 0.28, 2.20
1.79, 0.31, 1.98|1.77, 0.30, 2.20
1.85, 0.32, 2.03|1.80, 0.32, 2.20
1.90, 0.31, 2.04|1.85, 0.31, 2.20
1.94, 0.28, 2.05|1.89, 0.30, 2.20
1.95, 0.29, 2.05|1.93, 0.29, 2.20
1.99, 0.26, 2.03|1.98, 0.28, 2.20
2.01, 0.23, 2.00|2.01, 0.25, 2.20
2.03, 0.26, 1.95|2.04, 0.25, 2.19
1.98, 0.32, 1.78|2.06, 0.29, 2.17
2.04, 0.28, 1.84|2.08, 0.28, 2.16
2.11, 0.24, 1.91|2.11, 0.26, 2.15
2.18, 0.22, 1.96|2.15, 0.24, 2.14
2.22, 0.22, 1.96|2.19, 0.22, 2.14
2.23, 0.23, 1.91|2.23, 0.22, 2.13
2.29, 0.22, 1.94|2.28, 0.22, 2.13
2.30, 0.22, 1.87|2.32, 0.22, 2.12
2.37, 0.26, 1.84|2.36, 0.24, 2.10
2.41, 0.28, 1.86|2.41, 0.26, 2.09
2.44, 0.28, 1.85|2.45, 0.27, 2.08
2.48, 0.26, 1.87|2.49, 0.27, 2.07
2.48, 0.28, 1.82|2.52, 0.28, 2.06
2.52, 0.28, 1.86|2.55, 0.27, 2.05
2.52, 0.28, 1.85|2.57, 0.27, 2.04
2.53, 0.27, 1.81|2.59, 0.27, 2.03
2.53, 0.30, 1.79|2.61, 0.29, 2.02
2.53, 0.33, 1.78|2.63, 0.31, 2.01
2.54, 0.33, 1.77|2.65, 0.32, 1.99
2.55, 0.35, 1.75|2.67, 0.34, 1.98
2.56, 0.37, 1.72|2.68, 0.36, 1.96
2.57, 0.35, 1.73|2.68, 0.35, 1.95
2.61, 0.34, 1.81|2.68, 0.34, 1.94
2.63, 0.35, 1.85|2.69, 0.34, 1.93
2.64, 0.41, 1.86|2.69, 0.39, 1.93
2.65, 0.43, 1.89|2.69, 0.40, 1.92
2.65, 0.45, 1.94|2.69, 0.43, 1.92
2.65, 0.47, 1.97|2.68, 0.46, 1.93
2.66, 0.50, 1.98|2.68, 0.49, 1.93
2.66, 0.54, 2.00|2.68, 0.53, 1.93
2.64, 0.60, 1.95|2.67, 0.58, 1.93
2.64, 0.65, 1.95|2.66, 0.63, 1.93
2.59, 0.73, 1.84|2.64, 0.70, 1.93
2.61, 0.75, 1.89|2.63, 0.74, 1.92
2.61, 0.78, 1.89|2.62, 0.78, 1.92
2.60, 0.84, 1.86|2.61, 0.84, 1.91
2.56, 0.92, 1.77|2.59, 0.90, 1.90
2.55, 1.01, 1.69|2.58, 0.98, 1.89
2.55, 1.07, 1.70|2.57, 1.05, 1.88
2.54, 1.12, 1.68|2.57, 1.11, 1.86
2.51, 1.21, 1.59|2.55, 1.19, 1.84
2.52, 1.22, 1.64|2.54, 1.23, 1.83
2.51, 1.27, 1.64|2.54, 1.28, 1.81
2.49, 1.32, 1.62|2.52, 1.32, 1.80
2.49, 1.37, 1.61|2.51, 1.37, 1.78
2.48, 1.41, 1.61|2.50, 1.41, 1.77
2.51, 1.43, 1.68|2.50, 1.44, 1.76
2.48, 1.51, 1.61|2.48, 1.51, 1.74
2.48, 1.53, 1.66|2.47, 1.55, 1.73
2.45, 1.58, 1.63|2.45, 1.59, 1.72
2.47, 1.58, 1.71|2.45, 1.61, 1.71
2.44, 1.66, 1.67|2.43, 1.66, 1.70
2.49, 1.66, 1.76|2.43, 1.68, 1.70
2.46, 1.74, 1.73|2.43, 1.73, 1.69
2.46, 1.78, 1.71|2.43, 1.78, 1.69
2.44, 1.82, 1.70|2.42, 1.82, 1.68
2.49, 1.81, 1.80|2.45, 1.82, 1.68
2.47, 1.85, 1.77|2.46, 1.85, 1.68
2.46, 1.92, 1.75|2.46, 1.92, 1.68
2.44, 1.94, 1.76|2.47, 1.95, 1.67
2.47, 1.93, 1.80|2.49, 1.96, 1.68
2.46, 1.96, 1.79|2.49, 1.97, 1.67
2.46, 1.95, 1.82|2.49, 1.98, 1.68
