0.87, 2.05, 1.77|0.87, 2.05, 1.83
0.87, 2.05, 1.78|0.87, 2.05, 1.83
0.86, 2.04, 1.78|0.86, 2.05, 1.83
0.87, 2.03, 1.76|0.86, 2.05, 1.83
0.88, 2.03, 1.74|0.86, 2.04, 1.83
0.91, 2.02, 1.70|0.87, 2.04, 1.83
0.91, 2.00, 1.63|0.88, 2.03, 1.83
0.91, 2.01, 1.64|0.89, 2.02, 1.83
0.92, 2.01, 1.65|0.89, 2.02, 1.83
0.91, 2.01, 1.67|0.90, 2.02, 1.83
0.90, 2.03, 1.70|0.90, 2.03, 1.83
0.77, 1.99, 1.55|0.86, 2.02, 1.83
0.79, 2.00, 1.61|0.84, 2.01, 1.82
0.83, 2.01, 1.61|0.84, 2.01, 1.81
0.84, 2.03, 1.65|0.83, 2.02, 1.81
0.84, 2.03, 1.67|0.83, 2.02, 1.80
0.86, 2.04, 1.67|0.83, 2.03, 1.80
0.86, 2.03, 1.69|0.83, 2.03, 1.79
0.88, 2.04, 1.72|0.83, 2.03, 1.80
0.88, 2.03, 1.72|0.83, 2.04, 1.78
0.86, 2.05, 1.78|0.84, 2.05, 1.77
0.86, 2.06, 1.79|0.84, 2.06, 1.76
0.86, 2.05, 1.79|0.84, 2.06, 1.76
0.88, 2.05, 1.80|0.84, 2.06, 1.76
0.88, 2.03, 1.77|0.85, 2.07, 1.76
0.88, 2.04, 1.77|0.85, 2.07, 1.76
0.88, 2.04, 1.76|0.85, 2.06, 1.76
0.86, 2.04, 1.78|0.85, 2.06, 1.75
0.89, 2.01, 1.70|0.86, 2.06, 1.75
0.88, 2.02, 1.70|0.86, 2.06, 1.74
0.89, 2.05, 1.80|0.85, 2.07, 1.73
0.91, 2.02, 1.72|0.86, 2.07, 1.72
0.92, 2.03, 1.74|0.87, 2.07, 1.72
0.92, 2.04, 1.77|0.88, 2.07, 1.73
0.95, 2.02, 1.69|0.89, 2.07, 1.72
0.97, 1.99, 1.66|0.91, 2.05, 1.71
1.01, 1.97, 1.64|0.93, 2.04, 1.70
1.03, 1.95, 1.60|0.96, 2.04, 1.68
1.03, 1.93, 1.58|0.98, 2.01, 1.67
1.04, 1.90, 1.56|1.01, 2.00, 1.66
1.00, 1.91, 1.61|1.02, 1.99, 1.65
0.98, 1.89, 1.67|1.02, 1.97, 1.62
0.95, 1.88, 1.76|1.01, 1.94, 1.63
0.95, 1.86, 1.80|1.00, 1.91, 1.65
0.97, 1.80, 1.79|0.99, 1.88, 1.66
0.93, 1.78, 1.81|0.98, 1.84, 1.67
0.91, 1.73, 1.85|0.96, 1.80, 1.69
0.91, 1.69, 1.83|0.94, 1.75, 1.70
0.91, 1.65, 1.85|0.92, 1.70, 1.71
0.93, 1.60, 1.87|0.91, 1.66, 1.71
0.84, 1.50, 1.73|0.88, 1.58, 1.70
0.87, 1.48, 1.82|0.87, 1.52, 1.71
0.91, 1.46, 1.94|0.87, 1.46, 1.73
0.94, 1.38, 1.92|0.88, 1.39, 1.75
0.97, 1.35, 1.97|0.90, 1.34, 1.77
1.00, 1.30, 1.99|0.92, 1.28, 1.79
1.00, 1.24, 1.97|0.93, 1.23, 1.81
1.02, 1.18, 1.96|0.96, 1.16, 1.82
1.04, 1.12, 2.01|0.98, 1.11, 1.84
1.08, 1.09, 2.05|1.01, 1.04, 1.86
1.09, 1.05, 2.08|1.03, 1.00, 1.88
1.06, 1.01, 2.02|1.04, 0.94, 1.90
1.04, 0.97, 2.03|1.04, 0.89, 1.92
1.07, 0.93, 2.12|1.04, 0.84, 1.95
1.02, 0.90, 2.02|1.04, 0.80, 1.96
0.99, 0.85, 1.94|1.02, 0.75, 1.97
0.99, 0.80, 1.97|1.00, 0.72, 1.97
1.04, 0.76, 2.04|1.00, 0.68, 1.98
1.05, 0.71, 2.10|1.00, 0.64, 1.99
1.05, 0.65, 2.07|1.01, 0.59, 2.01
1.12, 0.58, 2.13|1.03, 0.53, 2.03
1.09, 0.56, 2.02|1.04, 0.48, 2.04
1.11, 0.52, 2.05|1.05, 0.43, 2.05
1.13, 0.47, 2.05|1.07, 0.38, 2.06
1.15, 0.45, 2.00|1.09, 0.34, 2.06
1.15, 0.40, 1.98|1.11, 0.31, 2.07
1.18, 0.38, 2.06|1.13, 0.26, 2.07
1.20, 0.34, 2.11|1.15, 0.24, 2.09
1.20, 0.30, 2.16|1.17, 0.19, 2.10
1.21, 0.26, 2.24|1.18, 0.16, 2.13
1.21, 0.21, 2.29|1.19, 0.12, 2.15
1.18, 0.18, 2.27|1.20, 0.10, 2.17
1.17, 0.18, 2.23|1.20, 0.07, 2.18
1.17, 0.18, 2.25|1.19, 0.05, 2.20
1.18, 0.19, 2.28|1.19, 0.03, 2.22
1.18, 0.19, 2.26|1.20, 0.03, 2.23
1.17, 0.17, 2.24|1.19, 0.02, 2.25
1.17, 0.19, 2.20|1.19, 0.02, 2.26
1.15, 0.18, 2.19|1.18, 0.02, 2.26
1.18, 0.20, 2.23|1.18, 0.03, 2.27
1.18, 0.21, 2.25|1.18, 0.04, 2.29
1.17, 0.22, 2.19|1.16, 0.05, 2.29
1.19, 0.21, 2.23|1.14, 0.06, 2.30
1.17, 0.22, 2.17|1.12, 0.08, 2.30
1.15, 0.22, 2.11|1.10, 0.09, 2.30
1.17, 0.22, 2.11|1.10, 0.09, 2.30
1.17, 0.27, 2.30|1.10, 0.11, 2.31
1.22, 0.27, 2.29|1.12, 0.12, 2.32
1.27, 0.25, 2.33|1.16, 0.14, 2.34
1.26, 0.25, 2.27|1.18, 0.15, 2.35
1.25, 0.26, 2.18|1.21, 0.17, 2.35
1.28, 0.27, 2.25|1.23, 0.19, 2.35
1.26, 0.27, 2.24|1.25, 0.21, 2.36
1.24, 0.28, 2.25|1.26, 0.24, 2.36
1.23, 0.30, 2.25|1.26, 0.26, 2.37
1.22, 0.29, 2.23|1.25, 0.28, 2.37
1.21, 0.28, 2.16|1.25, 0.29, 2.37
1.24, 0.28, 2.24|1.25, 0.30, 2.38
1.22, 0.29, 2.24|1.24, 0.30, 2.38
1.23, 0.33, 2.24|1.24, 0.32, 2.38
1.17, 0.34, 2.10|1.22, 0.33, 2.38
1.16, 0.35, 2.03|1.19, 0.35, 2.37
1.21, 0.36, 2.14|1.18, 0.36, 2.36
1.17, 0.38, 2.04|1.17, 0.37, 2.35
1.20, 0.38, 2.08|1.17, 0.38, 2.35
1.21, 0.37, 2.10|1.16, 0.38, 2.34
1.22, 0.37, 2.05|1.16, 0.39, 2.33
1.24, 0.38, 2.01|1.16, 0.40, 2.32
1.23, 0.41, 1.96|1.15, 0.41, 2.31
1.23, 0.41, 1.94|1.15, 0.42, 2.30
1.24, 0.41, 1.92|1.15, 0.43, 2.28
1.29, 0.41, 1.99|1.16, 0.44, 2.27
1.33, 0.40, 1.98|1.17, 0.44, 2.26
1.40, 0.41, 2.01|1.22, 0.45, 2.25
1.45, 0.42, 2.03|1.26, 0.46, 2.24
1.48, 0.39, 2.05|1.30, 0.44, 2.23
1.53, 0.38, 2.05|1.36, 0.43, 2.23
1.55, 0.37, 1.96|1.40, 0.42, 2.22
1.59, 0.38, 1.91|1.45, 0.41, 2.21
1.65, 0.41, 1.79|1.49, 0.41, 2.19
1.69, 0.42, 1.77|1.55, 0.41, 2.16
1.76, 0.41, 1.79|1.61, 0.40, 2.15
1.80, 0.39, 1.77|1.68, 0.40, 2.13
1.85, 0.42, 1.72|1.75, 0.40, 2.11
1.90, 0.44, 1.67|1.81, 0.41, 2.08
1.94, 0.45, 1.67|1.87, 0.42, 2.06
2.03, 0.46, 1.76|1.93, 0.43, 2.05
2.06, 0.48, 1.73|1.99, 0.45, 2.03
2.11, 0.50, 1.75|2.04, 0.47, 2.01
2.16, 0.52, 1.69|2.10, 0.49, 1.99
2.23, 0.53, 1.66|2.17, 0.51, 1.97
2.32, 0.53, 1.67|2.25, 0.51, 1.95
2.37, 0.53, 1.62|2.33, 0.52, 1.93
2.45, 0.53, 1.61|2.41, 0.52, 1.92
2.50, 0.55, 1.56|2.48, 0.53, 1.89
2.56, 0.56, 1.53|2.55, 0.53, 1.87
2.61, 0.56, 1.52|2.63, 0.54, 1.85
2.63, 0.54, 1.54|2.69, 0.54, 1.83
2.66, 0.54, 1.54|2.74, 0.54, 1.80
2.71, 0.54, 1.57|2.80, 0.53, 1.79
2.75, 0.55, 1.57|2.85, 0.54, 1.77
2.77, 0.56, 1.57|2.90, 0.54, 1.75
2.80, 0.58, 1.52|2.93, 0.55, 1.73
2.79, 0.60, 1.46|2.95, 0.56, 1.71
2.81, 0.61, 1.47|2.96, 0.56, 1.69
2.87, 0.74, 1.22|2.99, 0.59, 1.66
2.81, 0.65, 1.31|3.00, 0.59, 1.63
2.77, 0.56, 1.38|3.00, 0.58, 1.61
2.75, 0.53, 1.46|2.99, 0.56, 1.60
2.75, 0.48, 1.58|2.98, 0.54, 1.58
2.75, 0.47, 1.63|2.97, 0.52, 1.58
2.70, 0.43, 1.60|2.95, 0.50, 1.57
2.70, 0.44, 1.64|2.92, 0.49, 1.56
2.68, 0.46, 1.67|2.89, 0.49, 1.56
2.66, 0.45, 1.70|2.87, 0.48, 1.55
2.62, 0.43, 1.65|2.84, 0.47, 1.55
2.60, 0.42, 1.64|2.81, 0.46, 1.54
2.60, 0.41, 1.66|2.77, 0.45, 1.54
2.60, 0.41, 1.65|2.74, 0.44, 1.53
2.55, 0.49, 1.51|2.70, 0.45, 1.52
2.57, 0.48, 1.56|2.67, 0.46, 1.51
2.61, 0.43, 1.64|2.64, 0.45, 1.51
2.59, 0.43, 1.64|2.63, 0.45, 1.51
2.57, 0.46, 1.64|2.60, 0.45, 1.50
2.57, 0.43, 1.64|2.58, 0.44, 1.50
2.58, 0.41, 1.66|2.57, 0.43, 1.50
2.60, 0.43, 1.68|2.57, 0.43, 1.49
2.59, 0.45, 1.68|2.56, 0.43, 1.49
2.60, 0.44, 1.67|2.56, 0.42, 1.49
2.59, 0.44, 1.67|2.56, 0.43, 1.49
2.60, 0.42, 1.69|2.56, 0.41, 1.49
2.61, 0.44, 1.70|2.56, 0.41, 1.49
2.62, 0.47, 1.69|2.57, 0.41, 1.49
2.63, 0.48, 1.69|2.58, 0.42, 1.49
2.61, 0.46, 1.69|2.58, 0.41, 1.49
2.54, 0.53, 1.56|2.57, 0.43, 1.48
2.53, 0.50, 1.57|2.56, 0.44, 1.48
2.54, 0.50, 1.59|2.55, 0.44, 1.47
2.50, 0.56, 1.53|2.54, 0.44, 1.47
2.47, 0.57, 1.52|2.51, 0.45, 1.46
2.43, 0.63, 1.44|2.49, 0.46, 1.45
2.41, 0.68, 1.38|2.46, 0.48, 1.44
2.47, 0.63, 1.53|2.45, 0.49, 1.43
2.45, 0.71, 1.48|2.44, 0.52, 1.42
2.45, 0.77, 1.46|2.43, 0.58, 1.41
2.46, 0.78, 1.50|2.43, 0.62, 1.41
2.44, 0.86, 1.48|2.42, 0.66, 1.40
2.42, 0.95, 1.44|2.41, 0.73, 1.39
2.42, 1.02, 1.42|2.40, 0.79, 1.39
2.43, 1.07, 1.45|2.40, 0.87, 1.38
2.42, 1.15, 1.44|2.40, 0.94, 1.37
2.44, 1.21, 1.45|2.40, 1.01, 1.37
2.42, 1.28, 1.44|2.40, 1.09, 1.36
2.47, 1.30, 1.53|2.41, 1.19, 1.36
