0.88, 2.11, 1.69|0.88, 2.11, 1.69
0.88, 2.10, 1.69|0.88, 2.11, 1.70
0.87, 2.13, 1.75|0.87, 2.12, 1.70
0.87, 2.12, 1.74|0.87, 2.12, 1.70
0.85, 2.13, 1.73|0.86, 2.13, 1.70
0.85, 2.14, 1.74|0.85, 2.13, 1.70
0.86, 2.13, 1.71|0.85, 2.14, 1.71
0.86, 2.13, 1.69|0.86, 2.13, 1.71
0.86, 2.13, 1.68|0.86, 2.13, 1.71
0.87, 2.14, 1.72|0.86, 2.13, 1.71
0.87, 2.14, 1.71|0.87, 2.13, 1.71
0.88, 2.13, 1.69|0.87, 2.13, 1.72
0.88, 2.16, 1.78|0.87, 2.14, 1.72
0.87, 2.16, 1.80|0.87, 2.14, 1.73
0.87, 2.14, 1.75|0.87, 2.14, 1.73
0.86, 2.14, 1.75|0.87, 2.14, 1.73
0.87, 2.13, 1.70|0.87, 2.13, 1.74
0.92, 2.07, 1.86|0.89, 2.12, 1.75
0.90, 2.08, 1.82|0.89, 2.11, 1.75
0.89, 2.09, 1.77|0.90, 2.10, 1.76
0.89, 2.09, 1.75|0.90, 2.09, 1.76
0.89, 2.09, 1.73|0.90, 2.09, 1.76
0.88, 2.09, 1.72|0.90, 2.09, 1.76
0.88, 2.08, 1.70|0.90, 2.08, 1.76
0.88, 2.06, 1.68|0.90, 2.07, 1.76
0.89, 2.04, 1.62|0.91, 2.06, 1.76
0.88, 2.04, 1.64|0.90, 2.05, 1.75
0.90, 2.08, 1.74|0.90, 2.07, 1.76
0.91, 2.07, 1.76|0.90, 2.08, 1.76
0.90, 2.05, 1.76|0.90, 2.08, 1.76
0.91, 2.02, 1.68|0.90, 2.04, 1.74
0.91, 2.00, 1.70|0.90, 2.02, 1.74
0.90, 1.98, 1.71|0.90, 1.99, 1.74
0.90, 1.95, 1.72|0.90, 1.96, 1.75
0.92, 1.93, 1.77|0.91, 1.94, 1.76
0.92, 1.90, 1.78|0.92, 1.92, 1.76
0.94, 1.85, 1.77|0.94, 1.88, 1.76
0.94, 1.80, 1.76|0.95, 1.83, 1.76
0.94, 1.72, 1.73|0.95, 1.75, 1.75
0.92, 1.69, 1.75|0.93, 1.70, 1.75
0.93, 1.65, 1.84|0.93, 1.66, 1.76
0.91, 1.63, 1.90|0.92, 1.62, 1.78
0.91, 1.59, 1.89|0.92, 1.58, 1.80
0.93, 1.55, 1.98|0.92, 1.55, 1.82
0.95, 1.49, 2.02|0.93, 1.49, 1.84
0.98, 1.45, 2.05|0.95, 1.45, 1.86
0.96, 1.38, 2.04|0.96, 1.39, 1.88
0.96, 1.31, 1.99|0.95, 1.33, 1.89
0.99, 1.28, 2.07|0.97, 1.28, 1.91
1.01, 1.25, 2.14|0.99, 1.25, 1.94
1.04, 1.20, 2.18|1.02, 1.20, 1.98
1.06, 1.15, 2.16|1.05, 1.15, 2.00
1.09, 1.11, 2.17|1.07, 1.11, 2.03
1.04, 1.07, 2.06|1.07, 1.07, 2.04
1.03, 1.00, 2.04|1.06, 1.01, 2.05
1.08, 0.97, 2.10|1.08, 0.97, 2.06
1.11, 0.92, 2.16|1.10, 0.92, 2.08
1.08, 0.85, 2.10|1.10, 0.86, 2.10
1.11, 0.80, 2.17|1.11, 0.80, 2.11
1.09, 0.76, 2.22|1.10, 0.75, 2.14
1.06, 0.70, 2.12|1.08, 0.70, 2.15
1.06, 0.65, 2.10|1.07, 0.64, 2.16
1.03, 0.56, 1.98|1.05, 0.58, 2.16
1.02, 0.53, 1.98|1.03, 0.53, 2.15
1.04, 0.46, 1.96|1.03, 0.47, 2.15
1.03, 0.44, 1.91|1.02, 0.43, 2.14
1.01, 0.43, 1.87|1.01, 0.40, 2.13
1.06, 0.38, 1.97|1.02, 0.36, 2.13
1.02, 0.33, 1.89|1.02, 0.32, 2.12
1.04, 0.30, 1.97|1.02, 0.29, 2.12
1.08, 0.28, 2.04|1.04, 0.26, 2.13
1.12, 0.24, 2.11|1.07, 0.23, 2.13
1.10, 0.22, 2.07|1.09, 0.21, 2.14
1.12, 0.21, 2.14|1.11, 0.19, 2.15
1.12, 0.20, 2.10|1.11, 0.18, 2.15
1.11, 0.19, 2.07|1.11, 0.18, 2.15
1.10, 0.18, 2.04|1.10, 0.17, 2.16
1.11, 0.18, 2.02|1.10, 0.17, 2.15
1.11, 0.20, 2.03|1.09, 0.18, 2.15
1.12, 0.21, 2.05|1.09, 0.20, 2.15
1.14, 0.22, 2.04|1.12, 0.21, 2.15
1.14, 0.23, 1.95|1.13, 0.22, 2.14
1.15, 0.24, 1.93|1.15, 0.24, 2.14
1.16, 0.27, 1.92|1.16, 0.27, 2.13
1.17, 0.30, 2.00|1.17, 0.30, 2.13
1.16, 0.33, 1.98|1.18, 0.33, 2.12
1.21, 0.36, 2.10|1.21, 0.36, 2.12
1.23, 0.37, 2.07|1.23, 0.37, 2.13
1.27, 0.38, 2.17|1.26, 0.38, 2.14
1.29, 0.38, 2.22|1.29, 0.39, 2.15
1.31, 0.37, 2.26|1.31, 0.38, 2.16
1.33, 0.39, 2.30|1.33, 0.38, 2.18
1.35, 0.40, 2.32|1.35, 0.39, 2.19
1.31, 0.38, 2.23|1.34, 0.39, 2.20
1.29, 0.37, 2.20|1.32, 0.38, 2.21
1.27, 0.34, 2.14|1.30, 0.36, 2.21
1.26, 0.36, 2.13|1.29, 0.36, 2.21
1.30, 0.36, 2.21|1.28, 0.35, 2.22
1.28, 0.33, 2.15|1.28, 0.34, 2.22
1.31, 0.32, 2.21|1.29, 0.33, 2.23
1.30, 0.32, 2.21|1.28, 0.32, 2.23
1.31, 0.32, 2.19|1.29, 0.31, 2.24
1.31, 0.31, 2.10|1.29, 0.31, 2.24
1.34, 0.33, 2.15|1.30, 0.32, 2.24
1.35, 0.33, 2.06|1.31, 0.32, 2.23
1.42, 0.34, 2.12|1.37, 0.34, 2.23
1.37, 0.36, 1.93|1.36, 0.35, 2.21
1.34, 0.40, 1.78|1.34, 0.38, 2.19
1.32, 0.42, 1.68|1.33, 0.41, 2.16
1.38, 0.43, 1.65|1.35, 0.42, 2.14
1.44, 0.45, 1.68|1.40, 0.44, 2.11
1.47, 0.45, 1.63|1.44, 0.45, 2.08
1.55, 0.44, 1.72|1.49, 0.45, 2.06
1.67, 0.43, 1.84|1.58, 0.44, 2.05
1.76, 0.41, 1.93|1.69, 0.42, 2.04
1.80, 0.37, 1.88|1.76, 0.39, 2.03
1.87, 0.39, 1.89|1.83, 0.39, 2.02
1.91, 0.35, 1.85|1.90, 0.36, 2.01
1.99, 0.34, 1.92|1.96, 0.35, 2.00
2.04, 0.32, 1.95|2.03, 0.32, 2.00
2.05, 0.30, 1.90|2.07, 0.30, 1.99
2.13, 0.36, 1.78|2.12, 0.33, 1.98
2.18, 0.40, 1.68|2.17, 0.36, 1.96
2.23, 0.44, 1.69|2.22, 0.41, 1.94
2.27, 0.46, 1.65|2.27, 0.45, 1.92
2.34, 0.50, 1.60|2.33, 0.49, 1.90
2.40, 0.54, 1.50|2.39, 0.53, 1.87
2.47, 0.55, 1.42|2.46, 0.55, 1.84
2.53, 0.54, 1.48|2.53, 0.56, 1.82
2.56, 0.52, 1.51|2.58, 0.54, 1.79
2.59, 0.56, 1.42|2.61, 0.56, 1.77
2.54, 0.55, 1.39|2.60, 0.55, 1.74
2.57, 0.51, 1.49|2.60, 0.52, 1.72
2.57, 0.48, 1.54|2.60, 0.49, 1.70
2.57, 0.44, 1.58|2.61, 0.44, 1.68
2.60, 0.44, 1.61|2.64, 0.43, 1.67
2.58, 0.42, 1.57|2.65, 0.42, 1.66
2.58, 0.44, 1.60|2.64, 0.43, 1.64
2.62, 0.40, 1.72|2.64, 0.40, 1.64
2.63, 0.36, 1.80|2.65, 0.37, 1.64
2.61, 0.35, 1.78|2.63, 0.35, 1.64
2.58, 0.36, 1.74|2.61, 0.35, 1.63
2.57, 0.36, 1.72|2.58, 0.36, 1.63
2.55, 0.38, 1.69|2.56, 0.37, 1.62
2.54, 0.38, 1.67|2.54, 0.37, 1.61
2.57, 0.40, 1.71|2.54, 0.39, 1.61
